ID,Order,Family,Family name,Common name,Scientific name,IUCN Status,ABA Status,CA List,Life list date,Life list location,US,CA,ABA,World Obs (Oct 2025),US Obs (Oct 2025),CA Obs (Oct 2025),Range,Featured,Order Target,Location
191,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Red-crested Pochard,Netta rufina,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"197,340",357,0,"breeds from Europe (Iberian Peninsula northward to southern Denmark and Poland) eastward to central Asia (northwestern China and western Mongolia); somewhat local in Europe, more widespread to east; resident in southwestern Europe; elsewhere, winters from eastern Mediterranean eastward to northern India, south-central China, and northern Myanmar",,Yes,Europe/Central Asia
131,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Wood Duck,Aix sponsa,LC,ABA 1,CA,1/17/2022,US-CA,Yes,Yes,Yes,"4,894,729","4,137,987","151,729",breeds inland waters of southern Canada to southern California in the west and east-central Texas to southern Florida and Cuba in the east; mostly absent as a breeder in interior west-central USA; winters to central Mexico and the Bahamas,,,
132,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Mandarin Duck,Aix galericulata,LC,,,4/20/2024,JP-09,,,,"95,568","10,690","5,448","breeds wooded ponds, swamps, and streams of northeastern Asia from southeastern Siberia, eastern China, Korean Peninsula, Japan, and Taiwan; winters to southeastern China and northern southeast Asia; introduced in Western Europe, and escapes frequent in USA",,,
133,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Maned Duck,Chenonetta jubata,LC,,,10/1/2024,AU-VIC,,,,"526,895",0,0,Australia including Tasmania (but not western deserts or Cape York Peninsula),,,
6734,PASSERIFORMES,Dicruridae,Drongos,Bronzed Drongo,Dicrurus aeneus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"197,185",0,0,,,,
9338,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Daurian Redstart,Phoenicurus auroreus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"193,488",0,0,,,,
136,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Blue Duck,Hymenolaimus malacorhynchos,EN,,,12/31/2025,NZ-WTC,,,,"3,488",0,0,,,,
7922,PASSERIFORMES,Phylloscopidae,Leaf Warblers,Yellow-browed Warbler,Phylloscopus inornatus,LC,ABA 4,,#N/A,#N/A,#N/A,#N/A,#N/A,"192,687",0,0,"breeds Ural Mountains eastward to Sea of Okhotsk, Mongolia, and Manchuria (and possibly northern Korea); winters from Nepal and Bangladesh eastward to southern China, Hainan, Andaman Islands, Thailand, Malay Peninsula, and southeastern Asia",,,
11128,PASSERIFORMES,Thraupidae,Tanagers and Allies,Black-faced Grassquit,Melanospiza bicolor,LC,ABA 4,,#N/A,#N/A,#N/A,#N/A,#N/A,"192,491","1,300",0,,,,
3966,PICIFORMES,Picidae,Woodpeckers,Green-barred Woodpecker,Colaptes melanochloros,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"191,912",0,0,,,Yes,SE South America
140,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Garganey,Spatula querquedula,LC,ABA 4,,4/18/2022,GR-K,,,,"273,761","4,357","1,814",breeds Palearctic (except north); winters to central Africa through Indonesia,,,
7914,PASSERIFORMES,Pycnonotidae,Bulbuls,White-spectacled Bulbul,Pycnonotus xanthopygos,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"191,470",0,0,"coastal southern Türkiye to Near East, Sinai Peninsula, and Arabia",,,
8661,PASSERIFORMES,Troglodytidae,Wrens,Spot-breasted Wren,Pheugopedius maculipectus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"191,174",0,0,,,,
7699,PASSERIFORMES,Hirundinidae,Swallows,Brown-chested Martin,Progne tapera,LC,ABA 4,,#N/A,#N/A,#N/A,#N/A,#N/A,"189,690",114,0,,,,
144,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Blue-winged Teal,Spatula discors,LC,ABA 1,CA,11/21/2021,US-FL,Yes,Yes,Yes,"2,981,534","2,372,168","104,828","breeds North America (except Arctic and western Alaska), mostly in central prairie regions; winters northern Mexico to Caribbean and coastal northern South America",,,
145,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Cinnamon Teal,Spatula cyanoptera,LC,ABA 1,CA,12/8/2021,US-CA,Yes,Yes,Yes,"1,121,392","952,949","330,883",,,,
10597,PASSERIFORMES,Icteridae,Troupials and Allies,Grayish Baywing,Agelaioides badius,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"188,309",0,0,,,,
10033,PASSERIFORMES,Motacillidae,Wagtails and Pipits,Water Pipit,Anthus spinoletta,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"187,926",0,0,,,,
148,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Australasian Shoveler,Spatula rhynchotis,LC,,,10/7/2024,AU-VIC,,,,"113,618",0,0,,,,
149,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Northern Shoveler,Spatula clypeata,LC,ABA 1,CA,12/8/2021,US-CA,Yes,Yes,Yes,"4,816,095","3,318,194","516,974","breeds Holarctic (except Arctic); winters through eastern Africa, southern and southeastern Asia, the Philippines, the Caribbean, and Central America",,,
150,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Gadwall,Mareca strepera,LC,ABA 1,CA,12/8/2021,US-CA,Yes,Yes,Yes,"4,799,956","3,335,859","471,742",,,,
151,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Falcated Duck,Mareca falcata,LC,ABA 4,,4/16/2024,JP-13,,,,"31,451","1,870",804,"breeds Mongolia, eastern Siberia, and northeastern China; winters northern India to southern and eastern China, southern Korean Peninsula, and Japan",,,
152,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Eurasian Wigeon,Mareca penelope,LC,ABA 2,CA,12/28/2021,US-CA,Yes,Yes,Yes,"907,175","150,189","31,257",breeds northern and central Eurasia; winters to northern Africa and southern and southeastern Asia; frequent vagrant to North America,,,
153,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",American Wigeon,Mareca americana,LC,ABA 1,CA,12/8/2021,US-CA,Yes,Yes,Yes,"3,521,846","2,710,732","468,729",breeds Alaska to southern USA; winters through Central America and the Caribbean,,,
174,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Yellow-billed Pintail,Anas georgica,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"187,673",0,0,,,,
6724,PASSERIFORMES,Dicruridae,Drongos,Fork-tailed Drongo,Dicrurus adsimilis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"187,353",0,0,,,,
10586,PASSERIFORMES,Icteridae,Troupials and Allies,Carib Grackle,Quiscalus lugubris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"186,695",0,0,,,,
10837,PASSERIFORMES,Thraupidae,Tanagers and Allies,Flame-rumped Tanager,Ramphocelus flammigerus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"186,275",0,0,,,,
7442,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,Gray-breasted Prinia,Prinia hodgsonii,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"185,926",0,0,,,,
159,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Pacific Black Duck,Anas superciliosa,LC,,,10/2/2024,AU-VIC,,,,"788,919",0,0,,,,
4108,PSITTACIFORMES,Psittaculidae,Old World Parrots,Alexandrine Parakeet,Psittacula eupatria,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,"185,402",0,0,,,,
161,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Hawaiian Duck,Anas wyvilliana,VU,ABA 2,,3/15/2022,US-HI,Yes,,Yes,"9,152","9,152",0,Hawaiian Islands (Kauai and Oahu),,,
10909,PASSERIFORMES,Thraupidae,Tanagers and Allies,Blue-necked Tanager,Stilpnia cyanicollis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"184,915",0,0,,,,
163,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Indian Spot-billed Duck,Anas poecilorhyncha,LC,,,12/30/2017,IN-KA,,,,"295,371",0,0,,,,
164,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Eastern Spot-billed Duck,Anas zonorhyncha,LC,ABA 4,,4/15/2024,JP-13,,,,"257,275",0,0,"breeds southeastern Russia and eastern Mongolia eastward to Sakhalin and eastern China, Korean Peninsula, and Japan; winters to southern China, Taiwan, and Philippines",,,
165,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Mallard,Anas platyrhynchos,LC,ABA 1,CA,12/3/2021,US-CA,Yes,Yes,Yes,"22,642,649","15,642,635","1,712,094",,,,
166,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Mexican Duck,Anas diazi,UN,ABA 2,,4/28/2022,US-TX,Yes,,Yes,"145,083","104,006",824,"southeastern Arizona, southern New Mexico, and western Texas (Trans-Pecos region) southward to central Mexico",,,
167,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",American Black Duck,Anas rubripes,LC,ABA 1,,10/13/2022,US-MD,Yes,,Yes,"2,736,192","1,773,005",0,"eastern Canada and northeastern USA; winters to southeastern USA, especially Atlantic coast to South Carolina",,,
168,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Mottled Duck,Anas fulvigula,UN,ABA 1,,11/21/2021,US-FL,Yes,,Yes,"603,571","602,144",0,,,,
9807,PASSERIFORMES,Estrildidae,Waxbills and Allies,White-rumped Munia,Lonchura striata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"184,691",0,0,,,,
2223,CHARADRIIFORMES,Laridae,"Gulls, Terns, and Skimmers",Brown-hooded Gull,Chroicocephalus maculipennis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"180,167",0,0,"breeds inland and coastal southeastern Brazil, central Chile and Argentina southward through Tierra del Fuego, and Falkland Islands; some winter coastally farther north",,,
586,COLUMBIFORMES,Columbidae,Pigeons and Doves,Spot-winged Pigeon,Patagioenas maculosa,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"179,952",0,0,,,,
172,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Northern Pintail,Anas acuta,LC,ABA 1,CA,12/19/2021,US-CA,Yes,Yes,Yes,"2,693,071","1,780,512","253,843","breeds Palearctic from Iceland and northern Scandinavia eastwards to northeastern Russia, and southwards to central Europe to southeastern Russia, and North America from northern Alaska and arctic Canada southwards to north-central USA; winters to central Africa, southern Asia, southern Central America, and the Caribbean",,,
2684,PELECANIFORMES,Ardeidae,"Herons, Egrets, and Bitterns",Squacco Heron,Ardeola ralloides,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"177,677",0,0,"locally in southern Palearctic region, and Africa and Madagascar",,,
2903,ACCIPITRIFORMES,Accipitridae,"Hawks, Eagles, and Kites",White-tailed Eagle,Haliaeetus albicilla,LC,ABA 4,,#N/A,#N/A,#N/A,#N/A,#N/A,"176,956",468,0,,,,
175,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Green-winged Teal,Anas crecca,UN,ABA 1,CA,12/8/2021,US-CA,Yes,Yes,Yes,"4,820,489","2,884,131","348,745",,,,
10513,PASSERIFORMES,Icteridae,Troupials and Allies,Russet-backed Oropendola,Psarocolius angustifrons,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"175,748",0,0,,,,
6396,PASSERIFORMES,Vireonidae,"Vireos, Shrike-Babblers, and Erpornis",Chivi Vireo,Vireo chivi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"174,893",0,0,,,,
6744,PASSERIFORMES,Dicruridae,Drongos,Spangled Drongo,Dicrurus bracteatus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"174,363",0,0,,,,
2678,PELECANIFORMES,Ardeidae,"Herons, Egrets, and Bitterns",Striated Heron,Butorides striata,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"174,260",0,0,eastern Panama and all South America to northern Argentina and Chile,,,
1632,APODIFORMES,Trochilidae,Hummingbirds,Glittering-bellied Emerald,Chlorostilbon lucidus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"174,131",0,0,,,Yes,Brazil/Argentina
181,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Gray Teal,Anas gracilis,LC,,,10/1/2024,AU-VIC,,,,"412,697",0,0,,,,
182,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Chestnut Teal,Anas castanea,LC,,,10/1/2024,AU-VIC,,,,"283,115",0,0,,,,
2041,CHARADRIIFORMES,Jacanidae,Jacanas,Bronze-winged Jacana,Metopidius indicus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"173,750",0,0,"lowlands of India to southwestern China, southeastern Asia, Sumatra, and Java",,,
3974,PICIFORMES,Picidae,Woodpeckers,Campo Flicker,Colaptes campestris,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"173,658",0,0,,,Yes,SE South America
6505,PASSERIFORMES,Artamidae,"Woodswallows, Bellmagpies, and Allies",Ashy Woodswallow,Artamus fuscus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"173,279",0,0,"India and Sri Lanka to Myanmar, southern China, and southeastern Asia",,,
186,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Brown Teal,Anas chlorotis,NT,,,12/28/2025,NZ-AUK,,,,"9,285",0,0,"Great Barrier Island (off northeastern North Island) and other satellite islands and predator-free mainland sanctuaries, mainly North Island (New Zealand)",,,
187,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Pink-eared Duck,Malacorhynchus membranaceus,LC,,,10/2/2024,AU-VIC,,,,"80,299",0,0,Australia including eastern Tasmania,,,
10585,PASSERIFORMES,Icteridae,Troupials and Allies,Greater Antillean Grackle,Quiscalus niger,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"172,967",0,0,,,,
6210,PASSERIFORMES,Campephagidae,Cuckooshrikes,Small Minivet,Pericrocotus cinnamomeus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"172,483",0,0,,,,
2608,PELECANIFORMES,Threskiornithidae,Ibises and Spoonbills,African Sacred Ibis,Threskiornis aethiopicus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"172,473",0,0,sub-Saharan Africa and southeastern Iraq; formerly Egypt,,,
9358,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Siberian Stonechat,Saxicola maurus,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"172,225",0,0,,,,
9264,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Blue Whistling-Thrush,Myophonus caeruleus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"170,252",0,0,,,,
2890,ACCIPITRIFORMES,Accipitridae,"Hawks, Eagles, and Kites",Hen Harrier,Circus cyaneus,LC,ABA 5,,#N/A,#N/A,#N/A,#N/A,#N/A,"169,525",0,0,breeds Europe and central and northern Asia; winters to northern Africa and southern Asia,,,
194,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Canvasback,Aythya valisineria,LC,ABA 1,CA,11/30/2021,US-CA,Yes,Yes,Yes,"982,471","826,464","112,619","breeds North America from northern Alaska and western Canada southward through northern California, southern Colorado, and Minnesota (USA); winters to central Mexico",,,
195,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Redhead,Aythya americana,LC,ABA 1,CA,1/15/2022,US-CA,Yes,Yes,Yes,"1,546,695","1,256,688","84,417",breeds Alaska to southern USA; winters to Guatemala and Greater Antilles,,,
196,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Common Pochard,Aythya ferina,VU,ABA 3,,4/22/2024,JP-09,,,,"602,462",958,245,"Palearctic, breeding British Isles and southern Scandinavia eastward through east-central Russia, in south from Iberian Peninsula and Türkiye eastward through northeastern China; winters to tropical Africa and India eastward to Japan and southward to the northern Philippines",,,
197,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Ring-necked Duck,Aythya collaris,LC,ABA 1,CA,11/25/2021,US-FL,Yes,Yes,Yes,"3,358,010","2,730,960","229,417",breeds Alaska to southern USA; winters to Panama and southern Lesser Antilles,,,
316,GALLIFORMES,Numididae,Guineafowl,Helmeted Guineafowl,Numida meleagris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"169,460","5,732",643,,,Yes,Africa
728,COLUMBIFORMES,Columbidae,Pigeons and Doves,Zenaida Dove,Zenaida aurita,LC,ABA 4,,#N/A,#N/A,#N/A,#N/A,#N/A,"168,739",547,0,,,,
10082,PASSERIFORMES,Fringillidae,"Finches, Euphonias, and Allies",Purple-throated Euphonia,Euphonia chlorotica,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"168,702",0,0,,,,
201,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Hardhead,Aythya australis,LC,,,10/7/2024,AU-VIC,,,,"205,379",0,0,"Australia including Tasmania, Vanuatu (Banks to Tanna islands), eastern Lesser Sundas, and southern New Guinea",,,
202,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Tufted Duck,Aythya fuligula,LC,ABA 3,,1/13/2022,US-CA,Yes,Yes,Yes,"940,120","19,797","3,951","breeds northern Palearctic from Iceland eastward to Kamchatka, southward to central Europe and Mongolia; winters to northern Africa and southern and southeastern Asia including the Philippines",,,
203,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",New Zealand Scaup,Aythya novaeseelandiae,LC,,,12/27/2025,NZ-AUK,,,,"51,869",0,0,North and South islands (New Zealand),,,
204,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Greater Scaup,Aythya marila,LC,ABA 1,CA,12/15/2021,US-CA,Yes,Yes,Yes,"1,206,859","802,126","97,709",,,,
205,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Lesser Scaup,Aythya affinis,LC,ABA 1,CA,11/30/2021,US-CA,Yes,Yes,Yes,"2,504,167","2,001,013","180,883","breeds North America from northern Alaska and western Canada southward through northern California, southern Colorado, and Minnesota (USA); winters to Hawaiian Islands, the Caribbean, and northern South America",,,
7021,PASSERIFORMES,Corvidae,"Crows, Jays, and Magpies",Red-billed Chough,Pyrrhocorax pyrrhocorax,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"168,514",0,0,,,,
10510,PASSERIFORMES,Icteridae,Troupials and Allies,Long-tailed Meadowlark,Leistes loyca,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"168,169",0,0,,,,
9173,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Tickell's Blue Flycatcher,Cyornis tickelliae,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"166,999",0,0,,,,
209,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",King Eider,Somateria spectabilis,LC,ABA 2,,11/16/2025,US-CA,Yes,Yes,Yes,"75,855","48,064","1,109","breeds coastal northern and central Greenland, Svalbard (north of Norway), Russia from east of the White Sea to Chukotka (northeastern Russia); Arctic Coastal Plain of Alaska, northern slope of Canada and associated arctic islands; winters to Kamchatka (southeastern Russia) and Aleutian Islands, Newfoundland (southeastern Canada), southern Greenland, Iceland, and northern Norway",,,
210,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Common Eider,Somateria mollissima,NT,ABA 1,,8/1/2021,US-RI,Yes,,Yes,"1,107,435","561,806",198,,,,
211,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Harlequin Duck,Histrionicus histrionicus,LC,ABA 1,CA,2/12/2022,US-CA,Yes,Yes,Yes,"406,672","261,043","6,983","breeds eastern Siberia and northern Japan, Alaska southward to Oregon and Wyoming, eastern Canada (southeastern Baffin Island southward to the Gulf of St. Lawrence), Greenland and Iceland; winters coastally from Siberia to Japan and Korea, from Alaska to central California, to the northeastern USA, southern Greenland, and Iceland",,,
212,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Surf Scoter,Melanitta perspicillata,LC,ABA 1,CA,12/5/2021,US-CA,Yes,Yes,Yes,"1,293,381","1,010,672","240,384","breeds mainland Alaska through subarctic Canada eastward to Labrador; winters eastern Aleutian Islands to Baja California, and Prince Edward Island to North Carolina",,,
8281,PASSERIFORMES,Timaliidae,"Tree-Babblers, Scimitar-Babblers, and Allies",Rufous-capped Babbler,Cyanoderma ruficeps,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"165,607",0,0,,,,
214,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",White-winged Scoter,Melanitta deglandi,LC,ABA 1,CA,11/14/2022,US-RI,Yes,Yes,Yes,"751,928","513,937","18,481",breeds subarctic western Alaska to eastern shore of James Bay (east-central Canada); winters Aleutian Islands to central California (eastern North Pacific coast); and Gulf of St. Lawrence to New Jersey,,,
6921,PASSERIFORMES,Laniidae,Shrikes,Great Gray Shrike,Lanius excubitor,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"164,367",0,0,,,,
216,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Common Scoter,Melanitta nigra,LC,ABA 5,,9/4/2023,PT-11,,,,"133,104",527,173,"breeds southeastern Greenland, Iceland, Scotland, and northern and western Scandinavia to Olenyok River (north-central Siberia); winters to Baltic and North sea coasts, and eastern Atlantic coast to northwestern Africa",,,
217,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Black Scoter,Melanitta americana,NT,ABA 1,CA,1/8/2022,US-CA,Yes,Yes,Yes,"573,911","444,341","10,587","breeds Yana River to Kamchatka (eastern Siberia), Alaska eastward to northwestern Yukon; eastern Northwest Territories and southwestern Nunavut to Newfoundland (central to eastern Canada); winters to central Japan (western North Pacific coast); Aleutian Islands, eastern North Pacific coast to central California; western North Atlantic coast from Newfoundland to northern Florida",,,
218,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Long-tailed Duck,Clangula hyemalis,VU,ABA 1,CA,11/3/2022,US-CA,Yes,Yes,Yes,"1,008,409","591,927","10,657","breeds coastal Greenland (except northern), Iceland, northern Fennoscandia, northern Russia to Chukotka Peninsula, Alaska and northern Canada; winters mostly in coastal bays of northwestern Europe, Japan and Korean Peninsula, and Aleutian Islands to southwestern Canada",,,
219,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Bufflehead,Bucephala albeola,LC,ABA 1,CA,12/3/2021,US-CA,Yes,Yes,Yes,"5,017,560","4,056,504","531,040",breeds subarctic west-central Alaska and Canada eastward to eastern Quebec and (locally) northwestern and north-central USA; winters to central Mexico and northern Florida,,,
220,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Common Goldeneye,Bucephala clangula,LC,ABA 1,CA,11/30/2021,US-CA,Yes,Yes,Yes,"3,308,235","1,954,106","187,336",,,,
221,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Barrow's Goldeneye,Bucephala islandica,LC,ABA 1,CA,12/8/2021,US-CA,Yes,Yes,Yes,"414,593","225,360","16,442","breeds central Alaska southward to Oregon (formerly to northern California) and Wyoming; also in eastern Canada and Iceland; winters from southern Alaska to California and Wyoming, from the Maritime Provinces (Canada) southward to northeastern USA, and Iceland",,,
11056,PASSERIFORMES,Thraupidae,Tanagers and Allies,Grassland Yellow-Finch,Sicalis luteola,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"163,814",0,0,,,,
223,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Hooded Merganser,Lophodytes cucullatus,LC,ABA 1,CA,12/27/2021,US-CA,Yes,Yes,Yes,"3,236,505","2,585,963","104,835","breeds southeastern Alaska to northwestern USA, southern Manitoba to Nova Scotia (central and southeastern Canada) southward to eastern Texas and northern Florida; winters to southern California, southern Texas, and southern Florida",,,
66,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",White-faced Whistling-Duck,Dendrocygna viduata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"163,273",273,0,"Africa, Madagascar, and Comoros; disjunctly Costa Rica to Brazil",,,
225,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Common Merganser,Mergus merganser,LC,ABA 1,CA,7/11/2021,US-CA,Yes,Yes,Yes,"3,791,745","2,434,654","177,489",,,,
10885,PASSERIFORMES,Thraupidae,Tanagers and Allies,Yellow-winged Tanager,Thraupis abbas,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"162,714",0,0,eastern Mexico to eastern Nicaragua,,,
227,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Red-breasted Merganser,Mergus serrator,LC,ABA 1,CA,12/26/2021,US-CA,Yes,Yes,Yes,"2,606,076","1,827,682","95,650","breeds southern Greenland, Iceland, northern British Isles, and Scandinavia to Sakhalin and Kamchatka peninsulas, and Kuril and Commander islands (southeastern Russia), in south through northern Kazakhstan and northeastern China; western Alaska mainland through mainland Canada from Arctic to northern Great Lakes and eastward to Nova Scotia; winters to coasts of southern Europe, Black and Caspian seas; Japan, Korean Peninsula, and eastern China; to west-central Mexico, Gulf Coast, and Florida",,,
8766,PASSERIFORMES,Sturnidae,Starlings,Chestnut-tailed Starling,Sturnia malabarica,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"162,009",0,0,,,,
10099,PASSERIFORMES,Fringillidae,"Finches, Euphonias, and Allies",Orange-bellied Euphonia,Euphonia xanthogaster,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"160,079",0,0,,,,
2720,CATHARTIFORMES,Cathartidae,New World Vultures,Lesser Yellow-headed Vulture,Cathartes burrovianus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"158,841",0,0,,,Yes,Mexico/Colombia/Brazil
231,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Ruddy Duck,Oxyura jamaicensis,LC,ABA 1,CA,11/30/2021,US-CA,Yes,Yes,Yes,"2,913,959","2,631,552","643,417",,,,
8297,PASSERIFORMES,Timaliidae,"Tree-Babblers, Scimitar-Babblers, and Allies",Taiwan Scimitar-Babbler,Pomatorhinus musicus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"157,637",0,0,Taiwan,,,
3257,TROGONIFORMES,Trogonidae,Trogons,Black-headed Trogon,Trogon melanocephalus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"157,333",0,0,southeastern Mexico to northern Costa Rica,,,
